kepid,kepoi_name,label,fp_subtype,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration
5036538,K06504.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.061008464,132.5213941,2.8029
5038469,K06505.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.36840167,131.5320332,4.58
5039687,K06506.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,5.8957069,136.3002,56.84
5042785,K06507.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.67473779,132.7799,5.67
5078879,K06508.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,1.039370613,131.62419,1.0713
5080346,K06509.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.31169425,132.3203,8.689
5080652,K06510.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.072177815,133.095727,4.54864
5894972,K06634.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.34328534,134.8451,27.29
5952309,K06636.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.905678252,132.19647,1.249
5952457,K06637.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.905672916,132.20453,1.0
5962514,K06639.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.790046373,132.1225,4.9939
5962716,K06640.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.804591904,132.3963298,3.85009
5977541,K06642.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,1.14073528,132.5852,2.394
5977804,K06643.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,3.31976683,131.7956,4.523
6792124,K06770.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0.52880817,131.67844,2.2865
6804648,K06771.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.700606479,131.59767,0.993
6806632,K06772.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,9.469191607,140.9753434,9.55999
6841577,K06773.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,15.53753378,140.2734399,5.8262
6852488,K06775.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.172042913,131.764641,8.0331
8460634,K07887.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,6.35216475,134.1982,3.251
7671594,K06902.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.705174384,131.694866,1.11196
7677005,K06903.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,38.058140058,142.4101791,8.82403
7691527,K06905.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,4.800232532,135.7829072,3.57105
7695445,K06906.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.74336627,132.8574,10.405
7700578,K06908.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,1.507100589,132.09322,5.8097
7707736,K06909.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.758355704,131.863972,4.4135
7733540,K06910.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.77258608,131.7134714,2.7
8411947,K07034.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.898837525,132.13405,3.5342
8414159,K07035.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,11.931131598,142.8536843,5.56983
8414216,K07036.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,11.93137992,142.82366,3.639
8415863,K07037.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,27.533803402,147.2410009,3.96227
8423903,K07038.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,12.4964346,132.0358,84.32
8429450,K07039.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.352576807,132.0374311,5.49531
8445775,K07042.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,13.254134073,136.3679147,4.34991
9411943,K07170.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,1.922009494,132.161285,3.101
9412462,K07171.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.186578749,132.5289587,10.6304
9418994,K07172.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,32.003815635,136.49482,4.31197
9451096,K07173.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.250390814,131.7337519,3.7184
9466042,K07175.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,9.2742685,133.599,13.39
9468296,K07176.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.748815953,132.28021,1.9216
10264202,K07300.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.517573708,131.5161551,2.23102
10268809,K07302.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,24.70932686,138.996552,5.0698
10274244,K07303.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,13.68369259,135.2108067,4.22504
10275887,K07304.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,9.726748645,139.4774644,19.4093
10290447,K07306.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.691561191,131.6477,5.23
10292465,K07307.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.35337091,131.936954,2.2396
10294608,K07308.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.854491777,132.4915806,5.14771
11287726,K07433.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.737713268,132.325253,6.384
11295085,K07436.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.49777454,133.7602628,5.241
11350389,K07438.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.51264208,132.025984,1.871
11356602,K07439.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,323.2575,191.3655,17.26
11358392,K07440.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.984971822,132.402887,1.64247
1433531,K06254.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,567.71329,436.4746,12.85
1717528,K06255.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,9.31392071,135.7783,0.971
2012722,K06257.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.32539968,132.12985,16.791
2013883,K06258.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.764597756,131.69552,1.119
2162994,K06260.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.101595158,132.6324315,6.10362
2167444,K06261.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.43574046,133.47404,22.25
4078693,K06386.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.756536015,133.025652,1.5908
4142768,K06387.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,13.99585365,131.65924,5.0308
4149684,K06388.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.320850062,132.4183917,4.26661
4150703,K06389.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,8.6532378,134.3027,2.974
4157488,K06390.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.197420145,132.5674705,6.78534
4160669,K06391.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,2.183517999,132.692938,4.2703
4171955,K06392.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,383.61248,254.3616,12.263
4174507,K06393.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.945914237,133.042081,2.8712
5083252,K06512.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.500560859,131.6761907,7.5902
5091075,K06514.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.25625738,131.7577,9.726
5091614,K06515.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,21.142458554,138.3916328,5.17846
5094301,K06517.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.99519559,132.4712,2.293
5983348,K06644.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,25.150788449,150.345557,7.72717
5990753,K06645.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.21636091,133.88924,2.218
6029130,K06647.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,12.591656377,134.7421233,5.53385
6035335,K06648.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.044408447,132.31116,3.633
6041511,K06649.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.97705114,132.1871,2.33
6042116,K06650.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,5.407157086,136.5956575,5.8919
6042663,K06651.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,30.971766472,151.5322506,8.31171
6044064,K06652.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.06318803,133.707285,13.8913
6859813,K06778.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.88242209,132.6767451,5.51934
6863840,K06779.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.926366998,131.7468446,3.98088
6864569,K06780.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.325185422,133.265218,7.2871
6864859,K06782.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,40.877841988,158.3207395,9.88456
6877673,K06784.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,36.75892725,156.0924573,15.5723
6877871,K06785.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.536869783,131.84557,4.164
7741048,K06911.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.843400322,131.57039,1.7606
7751562,K06912.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.042155208,142.4257555,7.80412
7755741,K06913.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.874236216,131.7986,2.352
7769072,K06914.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.60886299,132.0506751,1.27896
7769815,K06915.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,4.43529675,134.7488,2.117
7777365,K06916.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.88512187,131.8821,3.349
7798259,K06917.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.734221252,132.833439,2.4577
8453191,K07043.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.776764285,131.5421677,6.99715
8453324,K07044.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.26227317,132.0407385,3.30141
8479107,K07045.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.76757669,131.819082,2.04757
8479386,K07046.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.860377067,134.8440004,10.4634
8488876,K07047.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,5.801881299,136.9821453,4.21133
8504570,K07048.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.00770453,134.8009815,5.50884
8509346,K07049.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.099032889,135.5223947,4.82208
8517433,K07050.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.652956712,131.52361,0.627
9474222,K07177.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,13.691790011,133.7914664,5.64674
9474969,K07178.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,21.570508432,151.7931354,13.8604
9509207,K07181.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,14.199840087,135.748091,5.98531
9520700,K07183.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.136834989,133.617975,4.34882
9529294,K07184.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,2.51690133,133.49353,2.521
10296163,K07309.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,9.296746368,135.6856399,6.88069
10330495,K07310.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,18.060078203,138.611105,11.5759
10332789,K07311.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,18.74072534,135.2072208,5.19791
10340228,K07312.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.93371313,131.5534,2.971
10341787,K07313.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.93373716,132.46828,5.015
10342097,K07314.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.933735579,131.53509,3.892
10345862,K07315.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,58.28819056,135.87642,21.6014
10346522,K07316.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.989144446,132.572437,20.7947
10352603,K07317.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,32.77897303,136.182037,19.1378
11359305,K07441.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,28.487107336,132.872485,3.77887
11391181,K07442.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.61733907,139.0692516,4.05563
11401869,K07443.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,2.16146908,131.8342,3.643
11409698,K07444.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.26782676,139.1769796,6.02685
11455795,K07446.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.057335679,131.792007,1.5795
11457191,K07447.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.149198426,131.817374,4.1603
11462556,K07448.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.50012775,131.5829,28.2
2305372,K06264.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.40469182,131.552084,6.26327
2306740,K06265.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.306982793,143.7331641,11.4277
2308957,K06266.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.109841858,132.1655985,8.11952
2437452,K06268.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.234965722,134.582307,7.0245
2437804,K06269.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,7.45301717,131.77618,3.685
2438061,K06270.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.442941283,132.011468,4.1847
4180396,K06394.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.684337918,132.61121,2.1931
4245897,K06395.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,11.2570616,140.81576,29.059
4252226,K06396.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,21.858963291,151.2628164,6.32492
4261960,K06397.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,1.461270059,131.78154,16.467
4269252,K06398.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,9.4022333,134.8876,2.79
4281895,K06400.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,9.543584955,137.7738831,3.72007
5095269,K06518.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,18.611957253,133.8661994,4.24721
5097278,K06519.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.73240662,131.5735,4.33
5098757,K06520.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.954598,134.3663,24.79
5111801,K06521.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.562006231,132.0289,3.496
5112198,K06522.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.21559054,133.5375,16.261
5113809,K06523.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.547426532,132.8859128,16.1346
5115178,K06524.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,12.851722103,132.8395131,5.71731
5115379,K06525.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,4.2055797,132.1233,19.4
6046311,K06654.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.957476003,131.91263,0.6624
6048106,K06655.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.559360638,132.53955,5.4458
6048255,K06656.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.57627248,132.0811,1.75
6060580,K06658.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.313367981,133.1999763,2.42645
6063448,K06659.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,76.01811375,139.943296,13.4849
6066107,K06660.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.82883944,132.013443,1.83
6890618,K06787.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.574063832,133.05514,5.6357
6925263,K06788.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.51989935,133.7109,1.55
6927629,K06789.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.867613816,135.3438766,5.36467
6929016,K06790.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0.733726452,132.02005,2.309
6936977,K06791.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,36.473115046,159.7666622,2.91005
6939670,K06792.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.238855579,135.201464,5.2235
6947837,K06794.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.17033848,132.4153,11.56
6949550,K06795.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.841066931,136.5883392,5.47901
7816680,K06920.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.292599454,131.7702811,4.73293
7838639,K06922.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.113197701,132.3310213,3.46341
7846730,K06923.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,11.02822674,136.96732,8.275
7847927,K06924.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,70.37626987,151.228445,6.4205
8526387,K07051.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.772803664,131.70354,1.368
8543278,K07052.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,7.549299761,135.0113297,2.46338
8552500,K07053.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.530972263,131.7212,3.653
8552540,K07054.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.530967171,131.725385,3.8102
8553788,K07055.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.606163631,131.6342249,4.92516
8553907,K07056.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,42.032096076,133.581119,11.6768
8559796,K07057.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.619303759,131.5539456,6.6038
8559863,K07058.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,22.470494368,143.284831,7.39097
9529856,K07185.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,37.482223878,155.8400132,4.81451
9536048,K07186.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,3.71186243,132.6486,1.032
9540450,K07187.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.077358008,131.600551,3.6713
9540675,K07188.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.55643514,133.5696,8.529
9541163,K07189.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.5366497,131.71771,2.887
9541567,K07190.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.12284501,131.671908,0.95
9569866,K07191.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.480324075,131.7556963,3.20209
9579192,K07192.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,12.08353781,139.6155998,7.90317
10363300,K07318.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.934926138,132.1779461,3.1925
10407047,K07321.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.93374699,131.52406,6.168
10407430,K07322.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0.933759404,131.50294,3.491
10407464,K07323.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0.93373711,131.5293,3.151
10417704,K07324.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.0082548,132.68976,2.38
10420279,K07325.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,45.43324862,159.870473,14.242
10422852,K07326.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.398890216,132.16558,4.9641
11499757,K07450.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,12.314402323,134.2520931,5.8903
11501774,K07451.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.691823991,131.57,5.965
11502172,K07452.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,25.431861399,135.619194,5.23771
11502179,K07453.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.98855869,135.129,1.467
11506235,K07454.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,20.413052415,140.0167643,4.4621
11560382,K07456.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.527679032,131.81119,1.395
11560431,K07457.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0.527673075,131.8234533,1.3693
2438062,K06271.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,2.44295727,132.00292,4.0656
2438517,K06272.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.31587688,131.50648,3.152
2442084,K06273.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,49.788613011,175.192714,7.41807
2450716,K06275.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,1.38607973,131.5931,8.7
2557430,K06277.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.648868342,131.842892,2.82428
2568971,K06278.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,5.088582739,134.055128,7.6066
4284147,K06402.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.1611022,132.2174,2.48
4349935,K06403.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.792023257,131.92896,3.2604
4352168,K06404.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.643743766,134.9422857,6.29783
4356621,K06405.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.7317958,132.8964,2.924
4357985,K06406.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,8.65298599,136.67132,1.549
4367544,K06407.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.19563447,131.5506,5.3934
4372410,K06408.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.550537628,131.6623478,1.216
4372961,K06410.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.53470797,132.88117,20.143
5119143,K06527.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.530799654,131.68727,3.487
5125048,K06528.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.56818769,132.06643,2.0
5126627,K06529.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.0094779,131.6463,3.72
5130890,K06530.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.91057795,131.5209695,2.73
5164794,K06531.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,1.0429419,131.966,7.22
5172274,K06533.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.12650913,133.2391,15.43
5174492,K06534.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.720589427,131.9829699,4.329
6068947,K06661.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.573036404,120.5159138,1.3176
6103049,K06662.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.643171495,131.8893076,2.31285
6109688,K06663.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.086776961,140.287018,10.1279
6128141,K06665.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.872620976,132.727701,1.7626
6131659,K06667.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.527826808,144.5700534,5.78491
6146838,K06668.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,27.467217305,143.6727101,4.17961
6950275,K06796.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,40.879068,163.4056,6.562
6953219,K06797.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.566802325,131.79626,1.842
6962018,K06799.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.634946497,132.074576,2.40541
6965293,K06800.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.077746556,134.63539,3.1718
6967430,K06801.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,2.00383703,132.8086,3.473
7009828,K06802.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.321224925,135.125071,7.48973
7025851,K06803.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.340534383,132.74718,4.43017
7870250,K06926.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.580724809,131.72956,1.82
7871395,K06927.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,501.07647447,143.2445125,3.21
7885518,K06928.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.72933255,132.5413,3.631
7885570,K06929.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.729338354,132.536976,6.8524
